path,true,pred,conf,decision
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_287.jpg,2,2,0.66625,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_288.jpg,2,2,0.5133892738424083,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_289.jpg,2,2,0.557,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_290.jpg,2,2,0.7119745024875621,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_291.jpg,2,2,0.6333333333333333,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_292.jpg,2,2,0.44265873015873014,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_293.jpg,2,2,0.7545000000000001,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_294.jpg,2,2,0.5933908045977012,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_295.jpg,2,2,0.76,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_296.jpg,2,2,0.61,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_297.jpg,2,2,0.75,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_298.jpg,2,2,0.4971666666666667,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_299.jpg,2,2,0.89,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\patches\patches_300.jpg,2,2,0.5091666666666668,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_241.jpg,3,3,0.9528591201105227,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_242.jpg,3,3,0.7515538146874323,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_243.jpg,3,3,0.5397864930856133,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_244.jpg,3,3,0.6368769385004927,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_245.jpg,3,5,0.38357505195547004,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_246.jpg,3,3,0.42483835003293385,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_247.jpg,3,3,0.8734617700341252,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_248.jpg,3,3,0.9020735220508657,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_249.jpg,3,3,0.9006411383257843,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_250.jpg,3,3,0.658639644787697,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_251.jpg,3,3,0.5952433021643838,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_252.jpg,3,0,0.759198838952948,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_253.jpg,3,3,0.8734407000624116,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_254.jpg,3,3,0.9509932664715072,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_255.jpg,3,3,0.7619667909025626,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_256.jpg,3,3,0.6245079095229079,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_257.jpg,3,0,0.8092384806430113,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_258.jpg,3,3,0.8631516169092286,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_259.jpg,3,3,0.7168035962373461,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_260.jpg,3,0,0.4889438699195213,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_261.jpg,3,3,0.6234521614823015,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_262.jpg,3,3,0.9211137395575802,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_263.jpg,3,3,0.6957789099829218,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_264.jpg,3,3,0.516845128024852,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_265.jpg,3,3,0.3292473364070387,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_266.jpg,3,3,0.5186673257952328,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_267.jpg,3,3,0.37881737108863256,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_268.jpg,3,3,0.6943309441534725,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_269.jpg,3,3,0.8174026191919248,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_270.jpg,3,3,0.8246946175599856,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_271.jpg,3,3,0.8320937607887587,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_272.jpg,3,3,0.3520471554132459,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_273.jpg,3,3,0.41638103695896966,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_274.jpg,3,3,0.5408057609640505,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_275.jpg,3,0,0.4503654411097315,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_276.jpg,3,3,0.6067581638608089,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_277.jpg,3,3,0.755798604176823,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_278.jpg,3,3,0.955657214360871,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_279.jpg,3,5,0.4497231015840889,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_280.jpg,3,5,0.4215873666939217,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_281.jpg,3,3,0.8314482412110005,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_282.jpg,3,5,0.4791163137788517,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_283.jpg,3,3,0.9600177426472258,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_284.jpg,3,3,0.9490964974240255,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_285.jpg,3,3,0.7382693124801208,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_286.jpg,3,3,0.9329114403515506,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_287.jpg,3,3,0.5318877192572685,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_288.jpg,3,3,0.6934907290548028,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_289.jpg,3,3,0.7658806951448633,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_290.jpg,3,3,0.7810295578914028,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_291.jpg,3,3,0.7029374501136928,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_292.jpg,3,3,0.3278012598631892,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_293.jpg,3,3,0.873754857116263,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_294.jpg,3,0,0.4620048292902066,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_295.jpg,3,5,0.4512871220791274,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_296.jpg,3,2,0.39746049188906335,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_297.jpg,3,3,0.5708879956576873,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_298.jpg,3,3,0.834760443497422,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_299.jpg,3,3,0.5005604355595602,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\pitted_surface\pitted_surface_300.jpg,3,3,0.9485630494201907,pass
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_241.jpg,4,5,0.38917222953597785,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_242.jpg,4,1,0.4463111383426529,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_243.jpg,4,4,0.3688542407940861,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_244.jpg,4,4,0.3982400805272392,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_245.jpg,4,1,0.4123313963307437,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_246.jpg,4,1,0.41581013371746955,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_247.jpg,4,1,0.603274246540269,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_248.jpg,4,1,0.3725527557049316,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_249.jpg,4,4,0.37474329609693763,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_250.jpg,4,5,0.425671251632909,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_251.jpg,4,1,0.6790276543143899,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_252.jpg,4,5,0.5190505221552627,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_253.jpg,4,4,0.3713558981296173,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_254.jpg,4,5,0.42944665140361266,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_255.jpg,4,1,0.42585447188410447,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_256.jpg,4,4,0.4101135451897612,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_257.jpg,4,1,0.5476442186510423,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_258.jpg,4,4,0.5319414304878378,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_259.jpg,4,1,0.4157717215507939,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_260.jpg,4,1,0.6176425571677011,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_261.jpg,4,1,0.44607380526500157,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_262.jpg,4,1,0.4629459914527534,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_263.jpg,4,1,0.4013670977545637,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_264.jpg,4,5,0.32382421816915863,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_265.jpg,4,1,0.5187338147488953,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_266.jpg,4,1,0.718020629567815,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_267.jpg,4,5,0.3299291529759628,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_268.jpg,4,1,0.35922596772877396,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_269.jpg,4,1,0.7235852943834875,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_270.jpg,4,1,0.60059255982673,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_271.jpg,4,1,0.627322408238704,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_272.jpg,4,1,0.5387729733458331,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_273.jpg,4,1,0.6475859490000679,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_274.jpg,4,1,0.6067828830409754,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_275.jpg,4,1,0.6210691245837036,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_276.jpg,4,1,0.5913346074901626,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_277.jpg,4,1,0.7738802228291007,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_278.jpg,4,5,0.46519078883445536,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_279.jpg,4,1,0.5632973150438082,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_280.jpg,4,1,0.5196619258951213,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_281.jpg,4,1,0.5482046451531001,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_282.jpg,4,1,0.5864741612603612,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_283.jpg,4,1,0.6332037775794482,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_284.jpg,4,5,0.4765771398276764,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_285.jpg,4,1,0.6640016424492222,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_286.jpg,4,1,0.6037753286456212,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_287.jpg,4,1,0.44011303959691034,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_288.jpg,4,1,0.7694781421433864,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_289.jpg,4,1,0.7351854617514669,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_290.jpg,4,1,0.7310773068565272,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_291.jpg,4,1,0.6855307998620391,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_292.jpg,4,1,0.46974244557225886,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_293.jpg,4,1,0.7610380598705031,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_294.jpg,4,1,0.7637920791114956,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_295.jpg,4,1,0.7773607264627475,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_296.jpg,4,1,0.5134675953594265,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_297.jpg,4,1,0.7795612797964242,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_298.jpg,4,1,0.6883113963893305,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_299.jpg,4,1,0.7013244883741662,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_300.jpg,4,1,0.8437424431385956,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_241.jpg,5,1,0.3911920348544309,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_242.jpg,5,5,0.4980235621112097,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_243.jpg,5,5,0.7698104054222472,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_244.jpg,5,5,0.7734969463406827,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_245.jpg,5,5,0.723738608159275,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_246.jpg,5,5,0.7522393804895878,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_247.jpg,5,5,0.8176763158461212,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_248.jpg,5,5,0.4936177488718153,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_249.jpg,5,5,0.4867468218306154,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_250.jpg,5,5,0.46158538340007543,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_251.jpg,5,1,0.46108554839061566,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_252.jpg,5,5,0.48296403191094756,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_253.jpg,5,1,0.42547832825036963,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_254.jpg,5,5,0.38305111347750265,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_255.jpg,5,5,0.6511383071612112,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_256.jpg,5,5,0.5459739308837539,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_257.jpg,5,5,0.6152235686652446,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_258.jpg,5,5,0.39148297891661094,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_259.jpg,5,5,0.41275716232895954,fail
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_260.jpg,5,5,0.5006788514784251,review
g:\我的雲端硬碟\FCU\課程\ChemEng_AI_Course_Materials\Part_4\data\NEU-DET\validation\images\scratches\scratches_261.jpg,5,5,0.48248806718622395,review
