ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.621171088331932,213.9633919108263,1146.3446098420063,5.63969526849636,,408.5218293849844,21.059887416505777,43.204065450461115,2.0967268291790813,1
8.250883231823355,152.4544635156384,22216.56702961869,7.36356246517432,386.48535598843443,,16.604759078301537,73.73485169035938,2.445063758219902,1
7.688770118842655,,,,406.74027011592307,318.8952738103359,8.523469350473214,56.22377037183099,5.106488882295389,0
,,14804.320062145556,,,,8.90059371595079,78.84001845909391,4.173800169101632,0
,168.3559862557604,26943.435988741716,6.474848681368756,323.514340719358,452.2352173351629,,68.53835921939645,2.8359139197357752,0
7.644427328698879,209.4664153646187,,9.56276679624727,367.14109945886344,,8.498717271763915,72.47526580256705,4.179302695457355,1
,214.8622136690062,11083.834728250295,3.2205930327569092,375.43956316193936,,5.9930980750628535,67.03718238008705,,0
7.4073682557930605,140.53837674614354,16584.365627876025,,424.09805654068236,318.9488487673839,16.129488045186893,87.25330890214964,2.824359745944746,0
5.084877136269536,252.6992885591438,,7.895861465545893,,326.35891569160515,15.28374301728347,71.55856764312163,5.7460515958724585,0
,,,7.914449623898687,,352.7261839042179,15.80239332511653,54.71322057596078,5.174316329783158,0
8.579729279999356,164.7635782194558,,9.705518061229526,,573.906195277853,15.052140727271615,67.57944083713606,3.968090725553358,0
6.940667269215018,,,9.396450786402575,,402.24079407994634,13.73875715331042,60.09790331254321,4.216506005874555,1
8.022251046058937,192.75477104592844,39033.46816957407,6.428916749385553,311.90597698553916,205.2463711787762,11.351245809293356,68.59839850431342,,1
,,11014.27565091649,,326.2600436877838,533.9059339858034,16.064539864351772,59.283684602131,4.730513888760308,1
7.044634209243617,205.65702285265115,23517.51062872828,5.571916512445091,266.02056895115743,397.42567722538786,20.119533953620603,55.171028231258965,2.8007475123164585,1
8.407425708963997,181.84416694222168,15965.57495594853,,211.0168165434057,258.5532794709435,11.995083970226183,69.18835540397514,5.293757100052964,0
6.225932907673939,,36146.391244443264,10.621044956841986,162.44499786280778,,9.917039159166805,66.89263405786485,4.530348756836219,0
7.144181165411475,180.58265308494208,37733.947559243396,,319.5055876588128,471.8903506944413,,83.02329352073356,3.6054154931656726,1
,184.71904444658435,32368.839785667362,7.2115407670482465,,461.36442498796725,10.53307906666513,59.360705933874996,3.268332952737187,1
6.348255658851526,,25673.614637233062,,275.92498681569384,586.8573481248337,14.810394097904295,34.30633844007508,5.261696412650212,1
6.536241814797041,165.09001626944752,19227.285557909217,3.9428174074814275,435.80387702653286,348.2508923687062,5.441489745785759,60.178067224587,3.7742705257748406,1
,283.9337336686283,,7.621079275828408,261.2449450563751,,15.756681697729304,39.97710785733477,2.951660356255244,0
,104.41797246741214,45322.34657346636,4.769565544058162,443.3467265711042,362.03876492794205,16.575652041184625,72.65075158554522,3.4231453495385145,0
,265.55837489013123,,5.413730672772126,459.9074995415406,286.20263952314997,6.80768656022848,,5.15380697333374,0
5.658089046670744,188.78405145609477,29963.756164394097,4.618508398526657,173.92796265684953,504.69746350753593,10.083278254889603,50.18606300137438,1.5841701981309395,0
,242.97924361717781,34714.78687148077,6.0792153346866895,337.39051671991757,466.69426122327684,14.318723919381656,60.20264866760219,,1
6.340403412588738,203.99007420293665,15336.634037136046,,298.02428073312075,,13.426121078782408,,5.605874004513646,0
9.1704668265306,256.9777768012735,34456.15032779155,7.54722916233141,97.05568442261875,463.411117393278,16.078549873074362,48.833758148561316,,1
7.294832164767362,180.63190177235944,31170.558440066263,5.798986729172073,214.42869975452686,,13.435452713934536,66.19847973034538,4.409225098416762,0
8.547766809202953,145.0689787411094,,9.138567412790366,391.99488856867794,334.4874421413626,19.05907810709986,,5.630153446805792,0
4.771659440444542,271.0252143635532,,,491.53594021690117,428.3882634952424,12.715322403825272,89.74496885153115,5.338494480095755,0
,194.32596770589294,6569.631792643422,5.424555133468962,402.2142514159399,529.5090262170453,10.067868053120986,78.44471602754255,,0
8.334446193435156,211.07792368121054,,7.452584534486872,355.8905978010382,569.7269421908193,9.746232534952973,83.50251122611945,3.8044096716942453,0
,261.7375957022398,24506.24251041198,10.927105667087632,,,16.941874037126755,79.82891294162467,5.35714585259352,0
8.598220562598026,148.40223789527826,22698.552725020676,7.670321133070235,,427.62569840912863,14.118484567827664,46.65403245766177,5.409204230925848,0
6.224067324849441,229.77454488196287,,6.274288745252786,,449.28055364599425,16.534863602900778,,,0
9.11402116027837,170.50526217685547,,,283.0525856380651,,16.45248999691674,79.57857523475556,,0
10.448347185428876,193.39153221778142,27645.795953549277,6.561175358055859,170.0010751751767,332.6650994270515,5.920600588944637,50.69599536521568,4.401525541800777,0
,203.61394826921443,45668.1337489864,,162.14500293830386,427.21826403894886,9.439669595906226,56.72384197241564,,1
6.331746217898842,124.9889069276532,,,435.7504793727842,304.8655864170356,9.917499837984717,53.1489232779671,,0
9.180076715676552,161.05814785897826,29309.626228642162,,326.23531673804905,413.8330496507264,,78.36196777548852,5.040080055698527,0
,267.553644620657,28869.34367386122,5.298869220993132,,572.2494599536687,12.318578693693896,,2.3819960859041625,1
6.2157099592700975,244.30955942923978,26764.5600385888,9.909076921775515,186.74792056346294,499.05733005050166,17.996598378468743,60.86646569063845,3.587749890177615,1
,196.86802113363825,33179.99160241714,9.868002007460921,269.7448869769227,,18.793929409535597,,3.666569989465146,0
6.577323086709239,212.15617292564465,26744.48417422799,,,,12.828436679188012,64.92169194889932,6.127727548905209,1
4.9833242334485846,,,8.345513574398844,346.62707066912566,349.90613194207356,,56.91858632024402,3.6417034132305433,0
,267.8291692913991,12448.133079894951,4.642854430459653,298.1126368868993,419.3737608640511,11.178265103770855,69.8934330442266,5.88016423461642,0
5.493788849871898,189.9823711102918,19012.316136631896,9.808632563989905,247.01390413589257,518.6997034872106,14.356750788954177,,3.1439519942033733,0
5.848303652343807,211.5921046067424,25769.553957407992,7.4904716957884725,267.23464059179815,483.77071444789135,14.810083530935746,,,0
6.947972668919828,257.30150720710327,18207.00446652432,8.899282997233067,426.66586287577866,,17.22590222000906,58.97678767201887,4.722181158719711,1
7.351322098804781,161.13142575770468,25772.064197577165,,349.58276956827996,532.3229662256814,,46.011249188237656,6.352220058357636,1
9.325750739221116,277.9394592248447,27269.80160440501,,378.9725445564441,443.36003429699224,4.791527795723795,44.763455393949656,3.682334306098184,1
5.5024689388918135,123.47692951283116,31998.15317524218,6.984651872630993,,485.9434976719964,,47.167673791636894,0.15584820720820325,0
,281.4821065556399,37393.539626067766,8.703858141581685,,406.7801143234998,19.536400123560416,,1.6537248964916698,0
6.6790167336617365,,,8.8297355961957,288.1516554492403,,12.247540290780332,67.93592694981601,4.4469423342466845,1
6.925804435521351,,6306.681218228072,7.131569378949499,260.6743556459603,,18.556967273453154,,1.787805959827348,0
8.012229238249905,105.49949144085285,,5.79834072180817,,515.8092329238483,12.774192799955244,70.92084668365516,,0
,,22528.75080887919,,592.8578970945473,403.3051206865432,14.699693869767856,53.863627824332795,4.018512925957386,0
7.573614619276076,148.0096734486558,0.0,6.8796910011897445,385.61328140946046,449.65421632382044,,82.9344465295228,,1
7.249678312319584,,38663.974241229786,5.254430092944715,548.876812750679,,9.60300576973394,58.92439158386955,3.4304113160118184,0
7.738676896012223,193.13445171055602,23708.534950125595,5.1596955370846285,375.5015756271559,501.1716283585418,16.90196628905206,73.20239616095571,2.252787163209596,0
7.433752965861727,247.88958072364528,,,279.60910099418277,293.32088738752714,,63.37351306409893,1.7512304231488742,1
10.682950209866341,210.3801675700313,38386.31755031519,,357.83328624967066,446.9258019340842,14.10571562480197,72.00993970724866,2.7967233411729095,0
6.043390023623026,,,9.205384092148757,,409.9131627060472,,,,0
6.203504567497274,145.22403055772187,,7.355659599410869,,525.1700629224813,14.175218226428859,72.29815802519306,,0
6.065289210362853,,20681.630522776773,5.940464588153919,283.9730105565537,517.7938464904395,19.02893984269711,65.88177808191482,5.794790180024325,0
6.166784321259618,289.9362509175656,,,350.2546956559439,543.674704536024,,79.02144913041103,3.453359722583406,0
,163.23994826183767,,5.335046756553222,215.65864962630837,,12.733168270696343,52.901039308620824,3.105811331429746,0
8.783524796661327,282.8104126028648,,7.190700548665557,395.97348997531435,354.4299619349385,7.360528598968839,,3.3786924982631517,0
9.130756371984782,187.84694005595668,17493.999519093148,6.640739254548969,,,17.361454398219117,50.42628128905445,2.3377193380923065,0
6.143880559375786,200.1143968071752,30393.570962748425,8.558261251176704,333.1839563292813,371.7518766191799,12.896147614179997,,2.0668871565704827,0
5.751466640343657,,,3.8455432581609985,,288.07103171771234,17.77216256624416,63.527058881796165,1.5316683206599944,1
7.707123334579606,263.5946210969328,36159.86235627744,5.299604508370688,358.81047610220503,472.93368388526585,,67.472996728745,2.00571856252274,1
6.171665433578543,194.45937198604562,34626.5338714847,,363.3967225090533,,,49.14181417525781,6.447986510668944,0
7.949397726633266,,23169.209323567637,6.48080655638146,,586.081169327756,14.232977442637523,67.04885960240446,,0
7.304384531276949,197.20397757388935,19276.690406344907,9.422855007264861,344.29720994687625,451.6566098589617,19.23335346821731,49.634997694836855,0.0,0
4.7263838275041525,,26800.0000673628,,,439.42333579774987,13.403384044131025,51.98749959915592,,1
,,49465.48793056347,,,391.76804975458185,9.86077934621849,,1.6143781948587677,0
9.693816509643282,200.21149294970758,841.1596131581791,8.743448848368272,,568.1751800534274,7.645423325613374,73.12155612547433,4.089227409995744,0
6.080816964273421,230.94431490115767,,9.1370991169106,251.35174822846807,,10.911341252541394,74.82956129028017,3.927469517144493,0
6.418447660096024,281.91798661354704,,,,388.2350433659414,12.359454952916073,75.26471836700539,4.083828456538082,0
,219.06548061323923,21760.979244403225,8.369429708099783,309.65004663787505,353.5324664055098,17.279996543669036,40.59065415929001,3.938910881882223,0
,,19025.438571056045,,,,9.516602928753514,65.89336799375582,3.440934543070376,0
7.987816409009246,124.0544587454966,16860.180906426933,9.755948667850827,,337.0117846560675,,62.85149066587623,1.8161558176900203,0
10.015306808149525,68.46349315854684,21874.418451367248,11.297412587874103,278.5479671901876,517.598969751105,8.651391156635235,41.485081342696716,3.888018892042864,0
6.734579158758926,219.41878646150843,8389.946256666513,8.04243158237745,350.9214877380664,262.24921513781896,23.325944370227347,66.25574026755517,5.528386883703541,1
,,34350.165233535605,2.831336757314399,303.5351584382182,412.4437374500236,20.902074227017884,61.99316452101182,,1
,174.2608662542629,,5.883539475204431,400.4389168179305,479.9120190579141,14.564664997551969,74.1844107538862,3.6430130090409905,0
,212.17651020931723,28477.174153940105,8.225650643338643,356.6446748053638,,7.409225860921631,67.29995321983684,3.805585082074472,0
,,18081.569769585145,6.157034005667274,304.7777450038285,360.4445324285898,13.778303752070313,57.21087151546795,4.75064076863334,1
9.691836795276682,256.3890125316949,7948.901274310556,9.544397108500196,348.5215017637169,484.4232836035894,12.452636168053978,80.81219920731164,6.239862339208157,0
6.223583051445743,204.3055434129489,24428.60044718434,8.17631452887173,,345.25645504526835,,,,0
7.335681927458348,,,,284.4295938762898,,15.16403850898977,64.97175794512624,5.0389769754255065,0
,249.50831194796444,22476.565860635616,7.064529621542506,362.21255853177286,483.665741478232,10.705427480577423,37.78798508812903,2.7657711017134172,1
,189.14344625268987,,,,466.6621501543802,,51.40490766070208,4.494773485398254,0
,226.32683418361535,27535.265011813975,6.6348302431751165,364.15869470896797,364.2464889722479,13.185285461710578,74.39701924814959,5.455906264927556,1
6.203696840619519,176.12946469035998,10907.711996435493,5.8908135191348965,277.63480467234155,532.7745064907926,11.700364685177187,45.61284031294716,2.063709090178305,0
6.265840836222667,167.50865572512816,16588.071795648288,9.349523600466076,338.82683465275005,,22.312626468440115,,,0
8.566241315603609,,25527.392655317948,,418.6258625933441,491.8695869845236,11.857141468001801,104.11111973464999,,1
8.022837234439468,200.64143217718424,12729.49465789317,4.137623333528496,255.0394415003114,,15.763524045577903,,,1
9.770060988604051,223.99135176834164,21304.43200398037,,223.64759173399347,525.5768493897147,,92.40833444940758,5.553919210472283,0
7.875892277988946,,,6.509655156297229,226.68355484104285,525.811646569794,15.411000901035488,,5.2726594696811,1
6.461061863819411,,29570.507243153865,3.963168602342635,,442.3411936864525,15.716353614443728,,3.4883447081249415,1
7.885982246038464,178.36130582058058,43178.965666609256,,377.62586303141313,,17.52544594642449,,7.298785222592036,0
8.663055370874362,239.6909233571908,55506.50641491954,8.497872227611854,217.53122513076278,444.22369171078844,15.065784302474569,,4.205364986130092,0
8.230723271796046,,,9.98828379453365,306.1683724205175,316.1607978999428,14.89958317954528,47.66291292626674,0.0,1
7.760911046660946,187.6808298742726,31458.449689566238,,,452.2469413254538,14.233908273872558,57.83600336434351,3.5764804414340507,0
8.600012034383731,249.31882529529685,632.491925110131,6.613689550300842,363.3327248438875,448.0724885364619,13.446328590640102,,3.2962431145010074,1
8.75394338566851,164.40133863705387,40032.81191566706,,,,10.35280847335729,70.607908998832,5.192873751050917,0
9.07323848655629,122.85983908785502,31314.742056689272,7.052370298371597,345.2738985404085,413.4802722307944,13.756526490319194,83.63068529026212,3.323222027202804,0
7.973064831384464,191.96844402372528,,7.142574521098924,,356.4689998912534,,74.24179127090846,5.648454993728706,0
6.749322879524718,175.79130243756316,36846.16960346811,8.277913628425491,312.0607235561451,484.08554748577046,15.60865822629118,,,1
,151.6876840123373,18946.2870802559,5.583023796941818,313.1332225076336,306.8054941472977,,68.85741758133841,2.4998643077949096,0
8.809763449762535,191.23107720506547,16503.697803825322,6.12989479952828,508.83419478055686,556.2937222270823,13.068179946205865,69.54897837329538,3.7894399965828627,0
5.774596493519146,224.57528236233918,,4.043995489391632,,404.17237449155067,13.77168038721641,71.14754195225278,2.8366998335868994,0
,,,,528.4520734009715,,11.785414061796832,63.720178372375074,4.277137970280505,0
6.409991781508959,215.3490536343119,34259.497172799376,4.7830058184064335,290.2429493663599,475.2702337953415,,,,1
7.043117234402226,290.67038492577115,,3.859348371493967,,478.16192403597717,13.115487088343512,69.79265958180842,4.111652845763593,1
8.917677793910947,182.8560569221218,9399.342522121766,,223.42993877786822,298.1914130043439,14.72224375278988,78.6108801463223,3.5915413735143833,1
7.286648602029855,,11083.722539099988,5.963731886666285,265.2346558328342,,18.00321217353021,81.11199765798656,3.7716651179802643,1
7.069654822234223,174.53933187004327,31114.000450193467,5.9235257398504215,482.1530518930001,452.2838445538646,,,7.076410569697148,0
4.960215788530121,157.68201400565135,14598.695661763508,5.031173907649576,288.2372568126595,,,74.02746118774715,3.459272159939193,1
8.119380349040831,,,0.5348691349751329,,357.52997441486775,14.132840719541491,49.83472339845546,1.0983503685742146,1
7.968226271711613,176.06207142391557,14731.840000770424,10.016621497495102,230.53101914560875,394.9352226148839,22.08477439832302,57.19434259488286,5.523739217101522,1
,217.97378987735627,21615.49155183416,4.999458954446423,245.72247727413784,308.1132482050557,13.134798686145961,,5.511933852703012,1
6.538332647570499,317.45378933503787,7828.330196027373,6.175159860300186,302.7015023181263,580.0040651888323,16.780658332604265,88.77809890909622,1.0315897393047608,1
,164.19782818620797,8179.826691587878,4.090215669421379,,558.753619262901,,,2.948650568187899,0
7.374075525566133,179.16873471922688,,8.943860686881267,403.8469833960104,465.65301808783454,8.446781966746025,56.914189643977366,,1
9.366179919645212,196.8438493444376,11673.215154233358,7.286857874074649,366.06163337490125,,11.917243617923422,66.3779296386344,4.7863048918256,0
6.857056701419572,,,,296.69477941247777,407.2602810856344,17.521884421713573,51.931608606709155,3.992914354820919,0
7.418532288655509,213.17754059773924,17593.15599040857,,319.3347354785515,493.22591355565714,12.269222157566908,52.839685693093074,4.0267380683999265,0
,264.2047896974059,16943.718306754698,10.35635984424974,304.474966417224,583.2044209551756,,73.59871798070088,,1
,78.68039647323958,29456.160879629228,,256.8277011739416,373.6642934362931,13.874387932301985,91.30201550674293,0.40022692981646957,1
6.330349578174207,80.65350649021636,,6.636532924768188,258.96296507187026,324.41725616390084,9.630654808195958,,7.074260977275305,1
,175.20609139949255,,5.11723702772147,412.23071131467276,564.2876696235744,14.527270930386875,63.27238161629286,2.5469990834399288,0
,,7162.260560891813,3.210837699055394,,264.15752711739935,20.204588325592074,,4.264758535096724,1
5.460227050883409,121.71759841972019,,6.679922652841311,459.38869579560435,334.23222725726185,,78.48342355520387,3.761728006510996,0
7.199454511220314,49.61838301531213,20855.906905639808,,,402.78278967402326,20.14662331495991,71.10603748910461,5.345796328410319,0
5.94981877759124,228.55897031096043,42763.861778286024,,,284.5609878975472,11.753951914222034,94.18244079897784,4.172345820223238,1
,212.18286118513572,0.0,2.503006931000689,389.1807432557815,525.0934156525939,13.427334665457872,66.4625054932127,4.230161429638,0
4.715219642824338,145.4895796600285,,,448.8173267317694,502.121474345459,9.822255212768882,86.99188464627356,0.048522627986606004,0
6.161617229092617,150.7230199639535,,5.8385178188871,419.4105953283166,,11.26382621983962,55.658117274464495,2.7499913911866205,0
,151.51281401826628,17760.8303747421,6.993038302853597,370.14816394879125,540.1652707259973,,66.9277271454216,5.116949569898496,1
9.34828604385151,205.526765873697,19294.078919984368,6.7099326169431555,416.94907917774685,555.4363185563443,8.77310812315217,46.596558787218385,4.982002337607894,0
,168.68423619084965,25546.140299084065,,192.68019382849073,414.8146416538943,19.463426501325362,80.4138310487839,2.5725207645741826,0
6.167200709960202,224.70319594877597,15294.450173380512,7.816192117139889,288.2535566809481,384.43986401887935,,64.07291419774118,1.6329571259183169,0
9.821735604160885,57.268666854780435,18255.136815367205,5.193413778441782,257.1063951980124,628.3641824968231,19.480555619218226,71.72513700031837,4.189868960084396,1
4.8279791493756345,,,,427.97109849721403,489.90456398757397,18.984235699680923,,0.0,0
3.701791065069877,143.69730195444748,14470.951186883522,7.866904883398961,299.32175848608904,,15.999170701915991,75.38285602654426,2.276988621493356,1
7.6600216750799985,187.18296608137538,36746.27860240672,6.360335471743841,397.63252454256445,547.7191351975652,9.541970927623723,72.35894358169203,6.640241612732966,1
6.246918663471083,173.0976120754931,27532.936387557223,,372.86855539909106,452.1737571502719,7.671299554227171,50.0855771204607,,0
5.46815077430393,239.89218899478834,25007.538785239623,10.112832071143533,261.01544510690553,379.49414726727304,11.806385274945743,51.01172107867183,4.730874038147718,1
8.06253467094903,,,8.865790710387618,283.04334320189724,,16.500481825359696,65.55570031453837,4.461004471721885,1
7.365701070656798,,18827.730001558397,0.962886458864415,433.50541526517804,518.4788858587762,14.012254549762696,76.55318331850651,1.0747438232134017,1
,227.91682116058527,,,267.9613881052469,245.70329902857077,9.826002019620969,95.80632884982157,2.8889991450263253,1
5.079543401993659,292.83237182809773,14768.508344625312,,339.98940881563834,399.0772334504701,18.59281913862596,70.84785370665166,3.5572471030513357,1
8.308685992420218,175.91170144532623,,,267.3966970938844,549.4751658723444,20.73753331272615,82.12050243981665,2.9208793757482168,0
7.975301766937991,216.22293021762584,9289.459499525175,,,378.9318439015834,13.09360334394161,40.1943850437733,3.4746349976382036,1
6.851236204330926,109.80686037188175,15996.867800959893,,326.30704448240226,,14.437347614389383,,5.948836636519442,0
9.7699554940715,80.4021897843488,15806.600297542784,8.757309700360757,267.3706791762007,552.3269437423832,7.964605265482016,,3.1872654080930163,1
5.394872850510771,,,9.697386397291025,253.16424368128946,419.1023796059944,,65.20632782145952,3.488591229164852,0
4.711712243612892,199.72198531759648,0.0,10.98824748146888,352.9018669421954,373.8314625599899,16.041759912003975,63.364863240673195,5.109296930025627,0
,258.92563448992115,19844.563343132402,,,,15.41942616103111,48.28480323425603,1.870786422095795,0
,131.32985555151254,42708.32551377725,3.8555389118437406,265.1473955441062,664.8153042801291,,52.85941126847727,,0
7.3650091739840375,,23462.13356958945,,254.87574850384235,,12.903025966094212,,2.893416118364736,0
,,31041.009681053114,,323.7673562934945,,12.211157053821793,,4.083388219827621,0
,220.9852804178633,23197.915781197215,7.1497751687431155,405.49613075198727,370.26618035416317,12.88614114512646,,3.4825568987595017,0
,213.82907527955243,,,450.52229090498133,435.53369320231366,15.692939210072506,54.76447222279074,3.529988635979299,0
9.165646906109888,200.42780404121748,0.0,3.737864749610042,271.9265531204977,,,46.82910795261964,3.0027190193462574,1
6.876773232411146,121.45592714370439,,,502.02486346649687,313.0977136151581,13.70260194076831,66.24490519752815,2.3937546096778677,1
,267.7786467855174,12692.720744771306,8.615479111968302,249.62361114345634,432.2037142293734,15.399902142502757,83.42256820264382,4.913714386315866,0
7.5140880195665565,169.45711800974672,12395.975126016356,10.160679541645939,416.68388186622957,544.0163892330557,11.718061257435691,,3.4932938215566183,0
7.685129828730676,225.22416281915085,,8.833135227555402,,263.0578986905174,12.082667824140474,44.02681152382686,4.928528470221059,1
7.8546509203483055,121.84828467143733,42938.336879481925,9.114854574228271,260.32613841039915,499.3925568623523,,70.66978100823447,,1
7.671562840025972,141.02701677461098,50858.05050704768,,,,12.08380010585136,65.10761059712299,3.0021367633755363,0
7.964084139801316,271.75436996111176,24606.49525034081,,325.8041840280705,374.5498389415069,,,3.6682254582298506,1
8.993728795198647,182.63488555210785,,6.0895588382345895,,,14.516011032055134,58.72786721116367,,0
,,,6.482471176255243,383.58944303238576,362.8696643796489,,,5.131553088898315,0
8.063505636382768,196.08846704707412,27622.481938552828,6.005895026328636,254.48119877216894,,16.611521485889153,63.6075141673077,3.3542360656114623,1
6.86539645856916,107.90511135210713,43394.86720078173,7.109389730749252,,397.3904583802733,12.840004462612164,67.42406576885571,,0
9.16017582317421,244.60337998658602,19031.91535569812,,256.6689045309162,397.3703278553657,21.731852701874136,,4.562416012839542,0
5.985411546911095,170.50538411221962,0.0,8.706030376486995,,369.4430837217759,,57.12569427126386,3.8397210848755763,0
9.701410649366224,234.93444067585216,30040.596061786287,,,487.8717932775818,,,2.5730518052552203,0
6.939763074033485,201.2605433770041,33824.796537400594,,253.9859630344164,501.3924911958304,13.188364085666956,56.95380465407813,5.1353128981949805,0
4.853837346822928,122.84408860285649,2969.8523153698297,6.03424456141773,351.5682955250595,,15.652901798744143,,2.6104937990295243,0
7.192156622366184,,24117.810203955432,,,302.60286076949535,6.196930690513994,79.60392830990217,3.9680794297640816,1
5.978422513787679,,27414.712193633186,9.445615844266817,289.6227630531879,461.2853149970951,10.683599791535574,58.462191622539194,3.9190893355958805,1
8.260965323483086,224.64932292572297,,,295.31905430371734,462.98129234696245,16.365280642295374,86.79177597090819,3.689357286074076,1
6.021064031046413,,12510.748970975756,,,405.4956489752215,10.20750421426983,,3.4160204155220284,0
6.33072485017783,253.76717009784488,34191.24668276268,,285.2946966610564,593.0508158462728,19.48010550550491,44.59445805094484,2.766884957557493,0
,,17159.443048375808,7.087801066246777,383.5171585374546,284.2463661589411,12.18446560460371,,1.5745953439448828,1
6.321540521126385,210.47671151313972,4177.766047600813,8.861066638649183,272.5165834576768,225.44446607717887,10.402507194632413,85.49212676191561,,1
,145.41874139204486,0.0,,476.56956860618413,359.2248590272096,16.440977031158077,60.03194039582282,3.262414803614126,1
4.624145764771415,211.69240128947993,37130.19423999172,,357.5819978073836,488.93820806823044,20.430469547297786,,3.807831857323796,0
8.140621984216446,251.77217082084724,29399.967717653417,,280.3981640738631,,15.665585034975585,29.85158125703144,3.7986589240990893,0
,158.19689239499877,23055.68256555003,,282.9046640424581,336.7126173326532,19.041717596893033,59.66854222599771,5.643406505843123,1
7.6381863426774474,,16716.704357790357,8.0160245821092,288.8960197833572,510.5919202560339,20.706541362547853,72.47601374394178,6.89979133227646,1
5.549535785306181,195.4146987927437,15652.019029562476,5.573615391267735,,466.62931305179745,,54.83694169526073,4.23977112938303,1
6.92843296578703,155.61152442307298,,7.4526084154902685,228.49991939189732,458.93548186655596,17.753565336238346,49.148077437858056,3.7644959973146235,1
6.994596191364147,249.88160384601224,16822.53226528138,,276.5646663632396,495.3286027518975,7.90611796278581,57.20998770229236,2.3148144892608817,1
5.262452966211185,,,,285.0671554459659,,15.69961012714554,85.8910723063177,1.8346173258808527,0
,237.9757443743054,13167.23615837783,6.080517209873921,328.744962659445,,13.714728437940723,43.71229411719695,1.3390376055338487,0
,185.41206838707313,,6.321823410946346,308.31122458825644,,18.971800812168247,55.732783513239724,,0
6.668553739255504,197.00869282350482,,7.1920185359941,210.70177348876297,,18.689006051939366,,0.8637178040303279,0
7.040328758491796,224.67801021671457,21520.882439519635,7.404149012322625,298.0141853123626,,16.27913340213761,73.90682063078006,5.618244930610168,0
7.312574211921329,214.5448528795003,31539.07736650671,6.991596169217688,322.03594534520255,386.0044243734931,15.193711597931273,68.8660450204633,4.634644365990137,0
3.937397697363564,100.22341097741307,38189.62126136116,,,508.7785960159122,16.033474706887805,55.62486183334002,3.6225392279728297,0
,,,5.018526162517432,384.9420391238132,448.00037290881227,14.247083485506183,66.48807703200684,,0
5.977023628003302,246.47049923954077,27646.11816854268,6.871592410094573,403.55267430029176,,,57.39473490474719,2.3932658838950878,0
5.497569985157627,193.39317055492265,22142.352150169412,3.8527419557660307,323.7290640216486,243.53351206191513,19.77031268900977,,2.770028416953168,1
,,10230.54389903729,7.744162957334773,348.44332694805837,,20.251559278712705,48.719080395172156,1.099310079547383,0
,,30879.328616551793,4.769506927246372,,483.847805417814,13.433363209191171,,5.161530542530318,0
,146.01318393620758,42156.968586658346,6.443379488246848,296.3117782270535,303.4282319650384,14.950545612042978,65.03350188454183,2.7844880705360895,1
,98.91006800190263,,6.255871349337348,410.385735340633,502.58518314918905,14.326620899091097,71.03221990084313,4.023543419913736,0
7.858874172034238,194.93596406492335,,7.561782253202343,,,,68.42677097282245,,0
9.099033154879002,170.07812097094765,3693.1395032669934,5.89441816490964,271.0190658886431,701.4203031445402,,73.05470124493375,,0
,151.67060545073423,8150.039382645504,,512.2151140824744,229.0487537992938,20.39881680419241,61.92449936022573,3.9562804727641443,0
7.089445554880261,196.59382874160235,,9.871712928171796,475.5261752156644,548.2202930907276,11.000896499872757,58.29348078312681,4.576356154407034,0
6.029594833441639,218.1985315426369,,7.569133580949052,,389.5257713126534,22.458173849205206,52.95551472974204,2.644224630934509,0
8.047334970420385,304.65989661049724,37765.386118861694,5.877898295955464,,279.45634570039607,18.68850523835753,43.37649386548618,6.5250600145113005,1
7.590228078132625,124.40582902183932,,6.4983326563775385,151.9251665633538,377.57403707915074,15.605992602184836,48.04746927003333,3.750774159550951,1
,,,10.29070990454149,266.99588474970346,449.97313172037195,16.243373143905682,60.153316462396454,4.120427427802181,0
,,19436.88109353949,,292.4033701461479,,10.331173214659898,40.35136824903235,3.389720391605161,1
8.574329072979003,161.04536303116498,3607.792348915191,5.621446753695224,311.1215920906443,579.9767859318958,12.939084991101192,,,0
,,8456.911922835585,,290.804478322083,552.9703779833908,19.765596441287038,,4.299390884624784,0
8.976091098451489,177.11833753311925,33669.327975016124,5.901747038020845,125.99789667869229,338.1156181365955,11.541882643305867,69.58687175766067,5.141401866120436,1
,209.28442902093695,32473.44897363532,5.811004555146555,360.8819694966848,,18.244527027795197,58.77061234874367,,0
10.112891308937899,275.45655067022756,,4.440704303301514,373.49233026244855,460.2156461408786,8.491839242251768,102.34519134247296,3.669385925175993,0
5.966218272865648,230.28031163156564,1347.0697484743687,4.751599806106044,458.1519033271985,366.08572811639107,9.207366350099957,,5.3942028419493875,0
,225.4304186616721,17699.157093845337,5.34135925127726,266.9352588180029,405.9280465870267,21.605538662345264,81.60978042338915,4.517974291863071,0
7.296866175193972,178.48453400226788,7300.001336079393,8.183142036906196,,361.11416064997485,13.952651415038703,64.21654267552934,2.5585314087291495,1
6.022872994578328,125.79716675378324,36118.39904545318,6.237525425454253,115.60124112284251,428.338310774281,11.846000452022636,78.56075236660499,2.5161829242859293,0
6.274171248918518,189.5765894729796,,,,359.3307905935292,19.45096330799585,67.74325947633291,4.223240093547451,0
6.519479037708519,260.33040774319574,8971.027470621408,9.540176050509794,402.0889424849737,,18.983286219854016,36.04407900407588,5.361186853581441,0
